,basicTB,ridgeTB,svmTB,basic,ridge,svm,sums,WAR,Wins
25,0.434469874099,0.421987040381,0.411557506093,0.432390784132,0.42871221686,0.409525794149,0.283315933531,0.361114750039,0.745454545455
26,0.489763341553,0.48373984711,0.770447471979,0.482107452185,0.480120692786,0.764058512404,0.333543735871,0.509730087533,0.454545454545
27,0.325788646684,0.315825495538,0.18703074911,0.325173151389,0.322664986966,0.196165780315,0.158213207747,0.174723066518,0.545454545455
28,0.0,0.0,0.326576970711,0.0,0.0,0.3448014818,0.10958674974,0.0163192392532,0.327272727273
29,0.537797583714,0.521022676389,0.406551149264,0.532529786618,0.527237580588,0.403098769364,0.278260127829,0.373844359569,0.727272727273
30,0.509155531554,0.4949891718,0.526962999972,0.470065292512,0.464888200349,0.524711690394,0.312191781009,0.410182291461,0.672727272727
31,0.341337435496,0.332163820586,0.66307996678,0.3331145513,0.330649182934,0.661147167758,0.177167572113,0.328323216488,0.527272727273
32,0.364715475291,0.359465693137,0.540082792958,0.350419585335,0.349803879479,0.54344894168,0.251208630206,0.331146302936,0.709090909091
33,0.361354883769,0.361214680904,0.543045443232,0.355138340559,0.356241922467,0.548817849168,0.256004295303,0.35753214035,0.636363636364
34,0.297956525489,0.28980752778,0.547371225477,0.301632258056,0.299281026415,0.54793742995,0.156154256614,0.291058666242,0.6
35,0.217953650769,0.213354861545,0.433949197584,0.23959144335,0.237963260285,0.44090329587,0.145053447042,0.19525006453,0.290909090909
36,0.44079887328,0.427348974125,0.529875357251,0.430931437593,0.427177086322,0.526328993006,0.285187536642,0.35394719065,0.745454545455
37,0.27795426632,0.267109269359,0.668592896117,0.258773461849,0.25502340231,0.669760686378,0.129530073798,0.247251705675,0.490909090909
38,0.389648526616,0.376085733528,0.298835383892,0.408552823614,0.404868852469,0.298222054459,0.182984065687,0.281727040812,0.581818181818
39,0.32293088549,0.306349449179,0.425395559403,0.337691762125,0.332764868609,0.425525250763,0.103271042667,0.169912369189,0.472727272727
40,0.369829385574,0.363355586284,0.060863834215,0.37592442448,0.375396118015,0.0725841188142,0.248693005675,0.205587751047,0.781818181818
41,0.332681242187,0.325422671879,0.18415864809,0.292664044623,0.290984691771,0.198563879665,0.240346078574,0.192283243865,0.327272727273
42,0.402676269331,0.388477010319,0.534396936774,0.409050771321,0.405083078566,0.529285821231,0.241176456437,0.341825199713,0.4
43,0.235967070626,0.227051685115,0.544198665366,0.229850321389,0.226192367468,0.546353960904,0.239049649984,0.245441700349,0.327272727273
44,0.137547412935,0.138875338889,0.323498633108,0.134751480073,0.135990892507,0.340458868244,0.0980687082768,0.121467636826,0.545454545455
45,0.508680983253,0.502810469913,0.290079352079,0.478199503018,0.477468290861,0.295780974806,0.341073368869,0.408537041236,0.581818181818
46,0.360463539556,0.355383332367,0.898544444768,0.348233966482,0.347378195551,0.895175639794,0.258860728888,0.393768419011,0.727272727273
47,0.368473974985,0.36170326631,0.771148130621,0.346831323545,0.344726474942,0.767621232098,0.351676849306,0.419529107356,0.581818181818
48,0.147085722717,0.144256964157,0.0860263079563,0.140487722267,0.140247404663,0.108901347689,0.0574760948338,0.0,0.218181818182
49,0.138491375804,0.132409404859,0.207938521921,0.147903898434,0.146205887013,0.225094348268,0.0,0.0136585678961,0.290909090909
50,0.154958009009,0.155409604961,0.317740543318,0.14263108703,0.144347520023,0.334669641976,0.157727994725,0.117989020379,0.454545454545
51,0.574755313721,0.565222852923,0.640480886458,0.574185401438,0.571867131689,0.632848324265,0.405023745008,0.515165933932,0.654545454545
52,0.137799492051,0.140336276813,0.314662076327,0.134905133516,0.138031711658,0.329152894346,0.1993707074,0.171277171013,0.327272727273
53,0.227778606765,0.218744721118,0.668200711014,0.240928962404,0.238683826269,0.665855643032,0.137277824707,0.266862595775,0.654545454545
54,0.335784420986,0.33199990372,0.18501585239,0.333136580154,0.33383749876,0.197222046585,0.226626511912,0.224137648619,0.290909090909
55,0.242634133091,0.234347311837,0.438766427311,0.231911595797,0.228836943952,0.449125173728,0.0616632849739,0.129536113663,0.581818181818
56,0.517416740513,0.499345866849,0.641814677576,0.515341217049,0.50822684405,0.63099572392,0.344939040831,0.430782901785,0.363636363636
57,0.319881859689,0.312888911331,0.191181447427,0.31034971744,0.308750219874,0.204183314588,0.148069985145,0.160914933985,0.527272727273
58,0.281795962377,0.27497227562,0.543726548563,0.275169321874,0.274062525822,0.545892287203,0.211328421972,0.285210337281,0.6
59,0.290615903891,0.280871024778,0.665156903209,0.291137368073,0.28759444268,0.663472228633,0.165599710264,0.292929433428,0.272727272727
60,0.27552137205,0.27285147865,0.543917062734,0.259983932412,0.260449528311,0.548338369417,0.237126366404,0.321743405204,0.290909090909
61,0.380926315718,0.369575449023,0.774194989538,0.360163761903,0.356415824755,0.767878801911,0.253977447885,0.400115693299,0.509090909091
62,0.368366721007,0.356144655979,0.659467102256,0.351243532266,0.347230363963,0.656046316227,0.20789279618,0.351291199315,0.672727272727
63,0.543967481065,0.530603827792,0.517378898233,0.563618027728,0.560018478723,0.506425781583,0.405873144238,0.504393554354,0.745454545455
64,0.13103684522,0.129008295949,0.442226776047,0.125253711007,0.125290897784,0.453734274678,0.0834906981943,0.156848569433,0.4
65,0.144621217084,0.14184245248,0.554926665,0.133813268016,0.134195089038,0.561920817213,0.148101997025,0.198214545184,0.436363636364
66,0.126968407226,0.119670940779,0.679983156701,0.107008598831,0.104469772296,0.685713111908,0.0684587463084,0.155789916917,0.272727272727
67,0.276059112032,0.268059861935,0.187833481577,0.314542580906,0.313007773848,0.195457582324,0.164652680251,0.160975695845,0.454545454545
68,0.484793902273,0.471432983349,0.408055114621,0.462844932752,0.458295847307,0.407362215121,0.315318295415,0.376730547888,0.6
69,0.280182609058,0.266483764638,0.542509831334,0.283155981251,0.278933906912,0.540674200188,0.176564154039,0.229233474372,0.272727272727
70,0.401071138974,0.399802624247,0.538946597668,0.38795562421,0.388967313223,0.543294301665,0.284425848403,0.388338403031,0.672727272727
71,0.326444381826,0.321292670668,0.426996449936,0.304338357366,0.303677111427,0.435699208207,0.198810571236,0.261708348174,0.654545454545
72,0.211435487883,0.204370085335,0.669754210088,0.203666405326,0.20140500451,0.671454414809,0.170890023803,0.247479562648,0.309090909091
73,0.284216222403,0.273555988059,0.430720468056,0.291386185196,0.287971158825,0.435500847003,0.108257467792,0.182885026156,0.181818181818
74,0.174271992176,0.173682794499,0.436206972867,0.145035968316,0.146046226365,0.447771262336,0.147026880664,0.222152377749,0.745454545455
75,0.418027293422,0.41284945364,0.651672794402,0.417592992661,0.416115092812,0.649816496124,0.340236787175,0.425025715614,0.345454545455
76,0.324259259965,0.324071040004,0.652541484515,0.310457243702,0.312594084348,0.654567157206,0.364424663933,0.394097929214,0.854545454545
77,0.682688673625,0.66556772699,0.623016978158,0.65180490954,0.646294682167,0.609054887597,0.521066339243,0.615802763449,0.836363636364
78,0.288127765995,0.279648753573,0.0727146968332,0.298191638813,0.296502614873,0.084958102271,0.113844454507,0.129696188742,0.218181818182
79,0.288872808021,0.287445058662,0.424765980266,0.264346668413,0.265427201709,0.431998529905,0.239568838684,0.322682874012,0.454545454545
80,0.299089347043,0.302196630421,0.424798511533,0.318241379667,0.320731435071,0.433977335583,0.284546305696,0.303451745534,0.527272727273
81,0.578856282297,0.569898526124,0.756367305633,0.582345490569,0.579584822399,0.744102650245,0.45868428182,0.596482832193,0.963636363636
82,0.194233090478,0.185353080397,0.432636885298,0.197677746742,0.195794885045,0.437234876938,0.107863485651,0.176292364419,0.381818181818
83,0.34500034055,0.331001896411,0.53593274096,0.324360642966,0.319570157005,0.534287608547,0.254010947164,0.300431183044,0.745454545455
84,0.516303731458,0.503254431032,0.0473666643101,0.492691270225,0.489155451559,0.0549976912225,0.337801830889,0.293844351726,0.454545454545
85,0.534981247864,0.521954175925,0.166789423536,0.535424499817,0.531887108385,0.170062580425,0.323199968113,0.329316427122,0.818181818182
86,0.281839794476,0.273705790795,0.548020921322,0.277707510912,0.276467042288,0.549253776195,0.141351969975,0.260054927518,0.472727272727
87,0.448627240961,0.439739026488,0.176780990138,0.484347953088,0.482662920662,0.178789414008,0.248719073114,0.326020096253,0.254545454545
88,0.305769795259,0.298539460144,0.182497831868,0.289713075272,0.289036482849,0.192351306212,0.239048035141,0.221950221683,0.490909090909
89,0.211793869896,0.195790499029,0.784751405647,0.20887961438,0.202735536809,0.779078965305,0.14130158328,0.223951872633,0.236363636364
90,0.194604872393,0.1977467629,0.432524002905,0.195295157156,0.198082781341,0.443726463295,0.206203081219,0.256923351751,0.454545454545
91,0.46287253574,0.448022339448,0.648700679781,0.431609853928,0.426460178719,0.641759361707,0.287234758815,0.430722139926,0.563636363636
92,0.31864808619,0.305633404267,0.66052884128,0.300809853982,0.296224322824,0.658680994303,0.212380636085,0.289876149996,0.327272727273
93,0.591802929034,0.583896384991,0.512721949916,0.565526093756,0.56457133934,0.506602152155,0.500523333372,0.578796451105,0.8
94,0.311086058254,0.299991944399,0.423726537007,0.293942735071,0.290531868889,0.428327567678,0.19263221382,0.227590564159,0.418181818182
95,0.207765954357,0.201739525305,0.435503900467,0.214440436586,0.21299267898,0.443345301156,0.109597876768,0.158230901733,0.309090909091
96,0.170915311082,0.166796152629,0.667176703776,0.157959476699,0.157483943303,0.668441054466,0.210074791518,0.281217585042,0.0909090909091
97,0.402096419036,0.396346105374,0.410375379071,0.387010351978,0.385295265507,0.412022696739,0.374176066918,0.414752281364,0.690909090909
98,0.326605197122,0.316033483771,0.54430505827,0.30924117953,0.305625482412,0.546937292644,0.182751822449,0.259128309163,0.309090909091
99,0.287200971197,0.272942586496,0.542174688685,0.291157715223,0.286241444488,0.541302186372,0.189365485293,0.224175049583,0.545454545455
100,0.507542223026,0.499025653712,0.288295345666,0.488163120589,0.485757090407,0.293986759462,0.362674163387,0.355264081067,0.472727272727
101,0.257410300662,0.256702485937,0.544205656107,0.272174070954,0.273720598293,0.547699358888,0.262932569448,0.320847167779,0.763636363636
102,0.472863831091,0.456549440835,0.531043886135,0.465086531952,0.459559367067,0.525161920721,0.248975008258,0.38434331078,0.654545454545
103,0.392113178666,0.377912115279,0.532171034316,0.374602291017,0.370176108225,0.529269715372,0.274402648008,0.328563923914,0.2
104,0.200210122522,0.19614704291,0.437350078408,0.180660293234,0.179731740557,0.44858529882,0.103747842347,0.171689653574,0.6
105,0.43736532472,0.435249396408,0.409586463178,0.40529024936,0.405620997611,0.4144355046,0.396057895275,0.441138118779,0.690909090909
106,0.479838576183,0.484678772361,0.405275549526,0.46631262898,0.470455769248,0.411692010202,0.472320444674,0.495383268697,0.872727272727
107,0.500855765444,0.486675938041,0.641572502229,0.472052376128,0.466903746234,0.634552328361,0.377155563062,0.4480544603,0.527272727273
108,0.596740269263,0.579896834985,0.164494190528,0.586531474083,0.580902832407,0.164777430755,0.308403724202,0.369692682647,0.672727272727
109,0.545726717436,0.529821623415,0.400590024233,0.574797107991,0.5700730812,0.393009515053,0.334815904228,0.414919376477,0.636363636364
110,0.340384108904,0.337156765381,0.419260412034,0.30510722913,0.305666442788,0.426498570922,0.293723557273,0.330065439921,0.454545454545
111,0.773307574099,0.753950704047,0.621712429236,0.740896107183,0.734629614199,0.60649036987,0.491473222177,0.628046278104,0.945454545455
112,0.157961855386,0.14800329998,0.435819449231,0.184863502091,0.181973168967,0.440597626535,0.0777784809991,0.109196081252,0.218181818182
113,0.347520486279,0.34163359881,0.299769933005,0.333025345925,0.332077303199,0.308150829385,0.275525485888,0.275681235808,0.436363636364
114,0.324432555619,0.311891994255,0.656372346153,0.350151552962,0.346138802878,0.64993942994,0.243001880445,0.308636374065,0.672727272727
115,0.419836564068,0.410009540042,0.53034376553,0.386520332476,0.383501649889,0.52912599931,0.327403578768,0.401523726506,0.509090909091
116,0.491986320912,0.476624581706,0.404868997754,0.475529429623,0.471044841612,0.400806333926,0.322857447419,0.386695492818,0.527272727273
117,0.477371115672,0.465431531532,0.290873413986,0.462509574418,0.459103119851,0.293523152561,0.304317847488,0.335394953066,0.436363636364
118,0.232032665179,0.230703335311,0.0775074070434,0.224740390536,0.22646338743,0.0960479885315,0.126195446997,0.122982003286,0.2
119,0.254867635447,0.249195584227,0.310551548201,0.246978499745,0.245395421365,0.321230930316,0.173888965589,0.195976866831,0.272727272727
120,0.456793080863,0.451180704556,0.762351481902,0.437872581916,0.436293441959,0.755027703939,0.437713292623,0.563048619096,0.218181818182
121,0.609262895775,0.604945629576,0.744502890462,0.608000087419,0.606165424291,0.732671987914,0.640740993236,0.714208934647,0.636363636364
122,0.468432020439,0.464898846112,0.525779627368,0.435968687626,0.434408735781,0.529307454446,0.486770471663,0.466781963428,0.581818181818
123,0.638793655593,0.637738818517,0.628202524936,0.618912098489,0.619764333001,0.622664092039,0.614416016973,0.691344945062,0.872727272727
124,0.438634213923,0.435853501051,0.403379438582,0.403704271589,0.402496354559,0.408446191103,0.511597752744,0.462875673954,0.509090909091
125,0.233359259828,0.236298676023,0.666311186921,0.209974433994,0.210749789401,0.674575624379,0.311591750231,0.347144202416,0.163636363636
126,0.496798895401,0.491371692393,0.76265029005,0.476099434686,0.473456391004,0.757475276071,0.448438334371,0.551473484893,0.490909090909
127,0.344889461864,0.347900468193,0.41764678801,0.320951074511,0.322149189287,0.428435396969,0.400435916649,0.385844826787,0.563636363636
128,0.499337904507,0.494527684769,0.518186769606,0.469710049043,0.468670535975,0.518008851642,0.509519345262,0.520404304287,0.563636363636
129,0.443154912279,0.434350242888,0.526147629341,0.415541851936,0.412085539015,0.526119030597,0.423026831036,0.424932232813,0.381818181818
130,0.345984022952,0.352412619911,0.181108820859,0.317750317347,0.321307317904,0.199654853699,0.386296030624,0.331154473366,0.454545454545
131,0.261886698227,0.264424844934,0.668512486657,0.250987579433,0.251711632733,0.677449757447,0.280738710045,0.320895079185,0.509090909091
132,0.377717564581,0.371722664696,0.295896416052,0.370387103709,0.367783534812,0.304883904721,0.352469082646,0.297950457253,0.636363636364
133,0.442853380126,0.436982283373,0.759186058652,0.427095819307,0.425368289993,0.752132692008,0.498794120299,0.543149110165,0.381818181818
134,0.380314277961,0.385662044136,0.293023530458,0.366181187123,0.368952928751,0.304133960557,0.452106202759,0.438401495097,0.527272727273
135,0.602191282138,0.59518787609,0.627650758215,0.560458085955,0.55817670411,0.621796185848,0.594038356333,0.62482589956,0.509090909091
136,0.410646607278,0.419156447992,0.534495280963,0.36116420111,0.366379330058,0.544989036402,0.412643276968,0.493258943631,0.854545454545
137,0.701722183054,0.695601512264,0.744000507483,0.694538506641,0.692509599211,0.731354072287,0.596520894386,0.731389350373,0.6
138,0.449052686526,0.450051774155,0.409002919426,0.430599692619,0.431383902555,0.414784458419,0.44871606725,0.475666045344,0.581818181818
139,0.426870993701,0.424130956528,0.526058484883,0.431898924555,0.431629824339,0.525808164984,0.426733590714,0.462528633275,0.545454545455
140,0.491434351698,0.488083625917,0.642008889779,0.501820220969,0.500708663109,0.637732263242,0.474502363046,0.539956772539,0.6
141,0.608119993845,0.605458454641,0.747417162762,0.564693166259,0.563275508753,0.742746761793,0.668795004255,0.66531082835,0.818181818182
142,0.318190029018,0.312135675128,0.535100929984,0.29235905535,0.290712815151,0.539052345229,0.347508654777,0.337207298404,0.309090909091
143,0.479161889812,0.484208992801,0.0522786026316,0.462358281119,0.465907969889,0.0696193725455,0.456435354746,0.388723995071,0.236363636364
144,0.314459795049,0.312320688876,0.654915368472,0.30379007627,0.30214834148,0.65858403055,0.414366964016,0.37173756498,0.6
145,0.463362750272,0.45790567239,0.753208008098,0.454180427176,0.451967270041,0.745231699147,0.585296179466,0.573256611464,0.690909090909
146,0.463268083986,0.461200971316,0.64223118568,0.468169321823,0.467074377966,0.639244096047,0.514323893041,0.544437959664,0.454545454545
147,0.503912254068,0.506901415783,0.286752141157,0.480990709196,0.481723673727,0.297395622813,0.509271305172,0.479294226427,0.454545454545
148,0.326775174581,0.333961098076,0.303574946585,0.299132290266,0.302439350002,0.319496063596,0.376472433386,0.369026642206,0.436363636364
149,0.219102904178,0.22344074612,0.193830640856,0.207039380785,0.20869187928,0.214168953721,0.254210757147,0.19185791085,0.0545454545455
150,0.472855997433,0.480385693826,0.520887334678,0.443909122319,0.445806190649,0.528615958576,0.635141695524,0.59009815694,0.618181818182
151,0.575227934917,0.583265561598,0.740917279134,0.538826258512,0.54148310558,0.736420630678,0.820552197548,0.840001173927,0.490909090909
152,0.396939303046,0.407793974336,0.644056851888,0.359021993596,0.360949989183,0.653655764204,0.684086441928,0.581426741532,0.636363636364
153,0.782294552749,0.787318302588,0.37026374826,0.762267207826,0.764648327522,0.369461117197,0.906623942771,0.835938299783,0.818181818182
154,0.237567965908,0.251791983228,0.427495640738,0.215913186577,0.221748230697,0.447199553943,0.408450293271,0.372340503551,0.345454545455
155,0.357456389131,0.363396631569,0.294129693166,0.338391231803,0.33940520311,0.310124167343,0.514292584807,0.386693152806,0.363636363636
156,0.293260194181,0.307722526773,0.654885709239,0.290586904472,0.295027646033,0.664211478913,0.539515165643,0.508315034292,0.472727272727
157,0.617294957907,0.621600153832,0.268707381651,0.619521630077,0.621048868644,0.275599121078,0.715255993168,0.604737085016,0.672727272727
158,0.286001489035,0.300980705763,0.656853171942,0.299895723227,0.304507902344,0.666353280777,0.536474068333,0.517930598531,0.381818181818
159,0.536602168404,0.545677746321,0.394240761011,0.536013703116,0.53807434624,0.400630951385,0.734423610931,0.65997195516,0.563636363636
160,0.389946281823,0.405061412019,0.293436132717,0.376791229444,0.383931991922,0.310739388738,0.529719579943,0.485491936079,0.436363636364
161,0.284679982559,0.298923485749,0.650615339625,0.264984165762,0.270092823659,0.659604855284,0.606706334058,0.551607859065,0.545454545455
162,0.31611220818,0.32587433765,0.536148917014,0.292803911266,0.296260604279,0.5474321463,0.48233129334,0.474422767239,0.581818181818
163,0.439875345429,0.452290999834,0.753135276042,0.423085097634,0.427263090242,0.753500607721,0.753884482385,0.728670257168,0.4
164,0.446972355,0.458671821026,0.527846413846,0.417629762964,0.423462291585,0.539146211511,0.539611828781,0.546623046589,0.472727272727
165,0.476353202693,0.484479294678,0.638066369954,0.44854456172,0.451714104658,0.641276487637,0.629101820274,0.643935504319,0.363636363636
166,0.559650608539,0.568523035989,0.51537463656,0.536568048017,0.542427715901,0.519083280142,0.609574682846,0.661189532358,0.781818181818
167,0.846092026339,0.844820666339,0.365234449532,0.798598018949,0.79789587583,0.363136519011,0.90247580472,0.830150732682,0.618181818182
168,0.611685622112,0.617295285365,0.622023562738,0.587278984768,0.589071711226,0.620178072719,0.788771118074,0.749190235146,0.690909090909
169,0.464496450216,0.470410735711,0.642720838556,0.456278618513,0.458307704523,0.64387452748,0.55390428651,0.610091148672,0.327272727273
170,0.459060700656,0.468826941203,0.522258528445,0.453818479069,0.457765013949,0.529219019907,0.609087240455,0.585541017491,0.490909090909
171,0.529324283305,0.541410945438,0.629784064944,0.499216472627,0.502698287158,0.63442847573,0.816518953405,0.728212203212,0.690909090909
172,0.283740704914,0.297766639349,0.418185051892,0.273771824445,0.278974109775,0.433971162124,0.512179509826,0.437644311867,0.272727272727
173,0.400080194686,0.41657207505,0.17738858334,0.354426501902,0.361481320989,0.201479708806,0.526969788336,0.452541477845,0.490909090909
174,0.254727604437,0.263266483173,0.77155961076,0.225816521643,0.227865281763,0.776848632355,0.558457755025,0.503486806486,0.309090909091
175,0.5329598635,0.536552044407,0.395468726859,0.498444086345,0.499688502445,0.403469891219,0.643043174911,0.567659500371,0.636363636364
176,0.592256012572,0.595137139441,0.388608077673,0.585454089082,0.583954284625,0.393331208438,0.757806130659,0.640285112737,0.6
177,0.6862492332,0.692504727399,0.14900748459,0.632562764278,0.634410084814,0.162267187291,0.730354223825,0.639779147374,0.290909090909
178,0.475264379421,0.483557798471,0.400911205544,0.435112582114,0.437782699193,0.411946081353,0.643337295802,0.556631222902,0.563636363636
179,0.51084027008,0.522212328535,0.0484722896616,0.512181759174,0.516002466121,0.0682492117319,0.575493670847,0.470980362141,0.254545454545
180,0.343873964559,0.360840949446,0.526060516009,0.332821225918,0.338958401569,0.537270627053,0.663814092422,0.588001872793,0.527272727273
181,0.569196206359,0.571224867659,0.859489239607,0.523513625381,0.523830094192,0.851911385758,0.799167988459,0.782370890363,0.327272727273
182,0.267348245668,0.283005699551,0.656288459879,0.246434182533,0.251220040407,0.669131041735,0.588294814477,0.493458759685,0.2
183,0.685914494938,0.696126489797,0.496333484491,0.65988128254,0.663621674253,0.49791558956,0.90300438348,0.823317363518,0.872727272727
184,0.3976024092,0.40561659544,0.519951546186,0.3488552597,0.351366558142,0.528828775995,0.677244397258,0.565155413685,0.4
185,0.269251835128,0.281591261503,0.415194895312,0.25361707367,0.25693182191,0.430499230705,0.565366787079,0.437993692558,0.454545454545
186,0.495925833377,0.498061062298,0.634561405282,0.444518141466,0.443289503298,0.637682243549,0.675746819973,0.610972195632,0.509090909091
187,0.521229410977,0.528061173797,0.160838980298,0.507444445568,0.510133556277,0.173374407769,0.610156307215,0.541512030371,0.6
188,0.302989473713,0.315793626468,0.771987591296,0.309906449896,0.313176658305,0.778790235001,0.596079565248,0.5304346911,0.309090909091
189,0.690562604784,0.688749620847,0.619151632486,0.643381622183,0.640328774156,0.616831259259,0.798848679951,0.750223186754,0.781818181818
190,0.460823132737,0.46996339844,0.519195946447,0.4634710013,0.466921174365,0.524512829269,0.648420018421,0.591799489002,0.454545454545
191,0.363406393765,0.373750786231,0.64999635354,0.360565071777,0.363768283821,0.657455575529,0.569833495909,0.533819824746,0.6
192,0.271521348407,0.282575338262,0.41832169531,0.256118453295,0.259626516759,0.434463654944,0.502809488767,0.396311057057,0.436363636364
193,0.725528629782,0.730224754356,0.495830947047,0.707681847778,0.709586285204,0.49346092231,0.826280609548,0.812987847432,0.418181818182
194,0.294122210399,0.309679663854,0.415301998827,0.283234306065,0.289230721744,0.430020297323,0.555221387141,0.487104465363,0.472727272727
195,0.424304473489,0.429885643913,0.754264232944,0.396348355333,0.39833043631,0.753615973717,0.670582493543,0.626347286054,0.2
196,0.578988800208,0.58574164697,0.514652779898,0.542713400136,0.546907877002,0.52021914926,0.626346062699,0.617927088514,0.654545454545
197,0.889419999524,0.894960748331,0.482162474229,0.886224091521,0.887886104408,0.475504729781,0.959380868264,0.958223881698,0.8
198,0.53008598576,0.537392146405,0.635748426886,0.493145289216,0.494598711681,0.640649273044,0.678877662102,0.653004211824,0.709090909091
199,0.44821236146,0.453513982394,0.646628282571,0.446814410274,0.448989980894,0.650383310304,0.503755897449,0.536326251444,0.490909090909
200,0.503456991559,0.511405934644,0.39577819468,0.505109576304,0.506789712962,0.403529632567,0.707838371295,0.59541247962,0.618181818182
201,0.671344255018,0.676275337278,0.499166601862,0.673909558225,0.675115517872,0.498475411241,0.842128513002,0.748777752584,0.745454545455
202,0.38553916175,0.399996796558,0.528892193638,0.353698856407,0.359464340088,0.540001869275,0.573528490721,0.580710449674,0.218181818182
203,0.611838867433,0.608743660455,0.742825361261,0.562090568375,0.560176933778,0.738263048494,0.724418838578,0.679756960406,0.381818181818
204,0.22188933504,0.236509590247,0.781953471141,0.188831135637,0.192944281938,0.793937534326,0.500266905839,0.478331396723,0.581818181818
205,0.472908693231,0.481353053514,0.397023446093,0.425453053324,0.428632420263,0.408112746792,0.679170537729,0.574206590714,0.236363636364
206,0.531870401656,0.539345285199,0.395450909025,0.500667472004,0.501482551696,0.405702169496,0.723588083493,0.617833605714,0.709090909091
207,0.79898509958,0.798880087343,0.137930154867,0.761193481806,0.761856278583,0.143047813046,0.750799043052,0.705447526847,0.545454545455
208,0.572633097387,0.580143535929,0.0365540655267,0.552909699304,0.555745271339,0.0532294663308,0.691842449625,0.518693612181,0.563636363636
209,0.278485499329,0.292594593705,0.7757327488,0.247127260823,0.252281822384,0.784299295853,0.52050935148,0.531194214342,0.381818181818
210,0.579028313555,0.578959122944,0.629796507342,0.56189265476,0.559829747238,0.629327719782,0.687909129394,0.640791078099,0.581818181818
211,0.535166918136,0.543008153223,0.75242899305,0.509250149739,0.510992240189,0.752249159658,0.711355859689,0.725130878862,0.545454545455
212,0.498599647005,0.51019438559,0.0415783222645,0.495958725398,0.500682385611,0.0590288384047,0.684799858559,0.517341660811,0.345454545455
213,0.758517507463,0.763498898314,0.494667061024,0.711111453904,0.712658341703,0.49620936717,0.869709600884,0.80543818641,0.854545454545
